City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Description
261,Makokou,GA,2021-05-25 20:56:38,0.5738,12.8642,74.26,84,94,1.19,overcast clouds
262,Codrington,AU,2021-05-25 20:54:26,-38.2667,141.9667,52.16,73,94,22.48,overcast clouds
263,Devils Lake,US,2021-05-25 20:54:17,48.1128,-98.8651,62.71,73,75,15.99,broken clouds
264,Gravelbourg,CA,2021-05-25 20:56:39,49.8834,-106.5512,43.07,79,100,14.67,overcast clouds
265,Svetlogorsk,BY,2021-05-25 20:56:40,52.6333,29.7333,57.27,84,85,8.32,overcast clouds
266,Tuatapere,NZ,2021-05-25 20:56:40,-46.1333,167.6833,37.99,67,63,5.03,broken clouds
267,Los Llanos De Aridane,ES,2021-05-25 20:56:38,28.6585,-17.9182,64.15,76,75,18.01,broken clouds
268,Poya,NC,2021-05-25 20:56:40,-21.35,165.15,69.49,68,94,7.92,overcast clouds
269,Ketchikan,US,2021-05-25 20:56:41,55.3422,-131.6461,47.95,81,99,8.3,light rain
270,Ambilobe,MG,2021-05-25 20:56:41,-13.2,49.05,68.54,90,20,2.62,few clouds
271,Grandview,US,2021-05-25 20:53:41,38.8858,-94.533,79.27,75,100,1.01,overcast clouds
272,Nekhayevskiy,RU,2021-05-25 20:56:41,50.4106,41.7561,58.1,66,15,7.52,few clouds
273,Mezen,RU,2021-05-25 20:56:42,65.8522,44.24,30.52,78,98,6.78,overcast clouds
274,Saint George,US,2021-05-25 20:53:36,37.1041,-113.5841,91.87,11,1,1.01,clear sky
275,Oistins,BB,2021-05-25 20:56:42,13.0667,-59.5333,84.29,54,40,19.57,scattered clouds
276,Sampit,ID,2021-05-25 20:56:42,-2.5333,112.95,75.16,92,89,2.13,overcast clouds
277,Savannah Bight,HN,2021-05-25 20:56:43,16.45,-85.85,84.25,82,94,21.81,overcast clouds
278,Muyezerskiy,RU,2021-05-25 20:56:43,63.9333,31.65,39.38,91,100,3.6,overcast clouds
279,Airai,TL,2021-05-25 20:56:44,-8.9266,125.4092,57.54,91,31,3.6,scattered clouds
280,Broken Hill,AU,2021-05-25 20:56:44,-31.95,141.4333,46.11,81,0,12.66,clear sky
281,Labuhan,ID,2021-05-25 20:56:44,-6.8844,112.2051,76.66,89,23,7.47,few clouds
282,Zhigansk,RU,2021-05-25 20:56:44,66.7697,123.3711,48.31,55,100,4.7,overcast clouds
283,Bambous Virieux,MU,2021-05-25 20:55:06,-20.3428,57.7575,75.45,83,75,10.58,broken clouds
284,Baruun-Urt,MN,2021-05-25 20:56:45,46.6806,113.2792,41.83,72,19,6.08,few clouds
285,Joshimath,IN,2021-05-25 20:56:45,30.5667,79.5667,56.5,53,0,8.25,clear sky
286,Boldur,RO,2021-05-25 20:56:46,45.6942,21.7767,57.15,91,83,13.67,broken clouds
287,Padang,ID,2021-05-25 20:56:46,-0.9492,100.3543,78.19,87,94,4.32,overcast clouds
288,Namatanai,PG,2021-05-25 20:53:09,-3.6667,152.4333,78.39,87,100,4.41,light rain
289,Dikson,RU,2021-05-25 20:56:46,73.5069,80.5464,16.81,95,72,5.79,broken clouds
290,Maniitsoq,GL,2021-05-25 20:56:47,65.4167,-52.9,31.17,70,17,7.43,few clouds
291,Zenzeli,RU,2021-05-25 20:56:47,45.9241,47.0474,65.59,73,31,12.68,scattered clouds
292,Flin Flon,CA,2021-05-25 20:56:47,54.7682,-101.865,33.64,75,90,15.68,overcast clouds
293,Yulara,AU,2021-05-25 20:56:48,-25.2406,130.9889,40.84,70,37,4.61,scattered clouds
294,Balabac,PH,2021-05-25 20:56:48,7.9868,117.0645,80.89,79,37,2.93,scattered clouds
295,Bulgan,MN,2021-05-25 20:56:49,48.8125,103.5347,41.18,73,100,3.85,light rain
296,Hammerfest,NO,2021-05-25 20:56:49,70.6634,23.6821,37.85,65,75,3.44,broken clouds
297,Manta,EC,2021-05-25 20:56:50,-0.95,-80.7333,83.98,65,40,9.22,scattered clouds
298,Akom,CM,2021-05-25 20:56:51,2.6678,12.7109,70.16,88,79,2.48,broken clouds
299,Miraflores,MX,2021-05-25 20:56:51,19.2167,-98.8083,76.87,39,100,3.49,light rain
300,Turukhansk,RU,2021-05-25 20:56:52,65.8167,87.9833,26.28,83,88,16.24,overcast clouds
301,Seoul,KR,2021-05-25 20:54:10,37.5683,126.9778,54.84,90,40,3.67,scattered clouds
302,Konevo,RU,2021-05-25 20:56:52,62.1215,39.3192,38.43,95,100,4.63,overcast clouds
303,Scarborough,GB,2021-05-25 20:56:52,54.2797,-0.4044,49.53,87,10,8.39,clear sky
304,Olafsvik,IS,2021-05-25 20:56:53,64.8945,-23.7142,46.44,78,96,14.61,overcast clouds
305,Isangel,VU,2021-05-25 20:56:53,-19.55,169.2667,73.51,56,61,11.27,broken clouds
306,Parambu,BR,2021-05-25 20:56:53,-6.2111,-40.6944,76.46,47,24,4.38,few clouds
307,Ampanihy,MG,2021-05-25 20:56:54,-24.7,44.75,63.52,71,11,5.61,few clouds
308,San Nicolas,PH,2021-05-25 20:56:54,18.1725,120.5953,80.74,81,26,7.52,scattered clouds
309,Emba,KZ,2021-05-25 20:56:18,48.8264,58.1442,71.74,43,46,2.95,scattered clouds
310,Lensk,RU,2021-05-25 20:56:55,60.7253,114.9278,43.52,79,15,3.11,few clouds
311,Dunedin,NZ,2021-05-25 20:55:10,-45.8742,170.5036,42.8,78,100,2.84,overcast clouds
312,Sawtell,AU,2021-05-25 20:56:55,-30.3833,153.1,57.22,89,3,4.61,clear sky
313,Palmer,US,2021-05-25 20:56:55,42.1584,-72.3287,80.62,54,55,7.0,broken clouds
314,Mount Darwin,ZW,2021-05-25 20:56:56,-16.7725,31.5838,51.51,51,0,1.45,clear sky
315,Kaitangata,NZ,2021-05-25 20:56:56,-46.2817,169.8464,36.54,62,100,2.51,overcast clouds
316,Aasiaat,GL,2021-05-25 20:56:56,68.7098,-52.8699,31.87,73,72,11.61,broken clouds
317,Vestmannaeyjar,IS,2021-05-25 20:56:57,63.4427,-20.2734,45.61,89,84,23.24,broken clouds
318,Ios,GR,2021-05-25 20:56:57,36.7333,25.2833,73.31,70,0,6.6,clear sky
319,Tagusao,PH,2021-05-25 20:56:57,9.1924,117.8141,80.02,80,70,3.53,broken clouds
320,Benjamin Constant,BR,2021-05-25 20:56:58,-4.3831,-70.0311,82.53,74,40,0.89,scattered clouds
321,Pathein,MM,2021-05-25 20:56:58,16.7833,94.7333,77.11,95,100,1.68,heavy intensity rain
322,Guarapari,BR,2021-05-25 20:54:15,-20.6667,-40.4975,73.29,74,86,4.03,overcast clouds
323,High Level,CA,2021-05-25 20:56:58,58.5169,-117.136,48.31,29,75,3.06,broken clouds
324,Kirakira,SB,2021-05-25 20:56:59,-10.4544,161.9205,78.44,75,82,8.37,broken clouds
325,Epe,NG,2021-05-25 20:56:59,6.5841,3.9834,79.74,85,100,5.91,overcast clouds
326,Porto Novo,BJ,2021-05-25 20:56:59,6.4965,2.6036,84.02,81,67,9.15,broken clouds
327,Usta Muhammad,PK,2021-05-25 20:57:00,28.1794,68.0445,96.28,9,0,5.48,clear sky
328,Banjar,ID,2021-05-25 20:57:00,-8.19,114.9675,80.46,91,40,2.86,scattered clouds
329,Port Hardy,CA,2021-05-25 20:57:00,50.6996,-127.4199,53.6,71,90,8.05,overcast clouds
330,Tual,ID,2021-05-25 20:57:01,-5.6667,132.75,82.26,79,100,23.69,overcast clouds
331,Lethem,GY,2021-05-25 20:57:01,3.3803,-59.7968,80.87,83,98,8.14,overcast clouds
332,Gao,ML,2021-05-25 20:57:01,16.6362,1.637,95.11,8,68,8.57,broken clouds
333,Lagoa,PT,2021-05-25 20:54:07,39.05,-27.9833,62.87,90,100,21.14,overcast clouds
334,Axim,GH,2021-05-25 20:57:02,4.8699,-2.2405,80.53,82,100,7.49,overcast clouds
335,Redlands,US,2021-05-25 20:57:02,34.0556,-117.1825,94.66,17,75,1.99,broken clouds
336,Gornopravdinsk,RU,2021-05-25 20:57:03,60.05,69.9,55.04,78,100,5.01,overcast clouds
337,Chara,RU,2021-05-25 20:57:03,56.9064,118.2631,38.01,75,32,0.31,scattered clouds
338,Ilabaya,PE,2021-05-25 20:57:03,-17.4208,-70.5133,75.67,22,21,8.05,few clouds
339,Palpa,PE,2021-05-25 20:57:04,-14.5336,-75.1856,74.61,53,75,7.11,broken clouds
340,Kwinana,AU,2021-05-25 20:57:04,-32.25,115.7667,52.14,70,97,10.36,overcast clouds
341,Berlevag,NO,2021-05-25 20:57:04,70.8578,29.0864,37.35,81,75,11.5,broken clouds
342,Luderitz,NA,2021-05-25 20:57:05,-26.6481,15.1594,61.0,77,0,10.47,clear sky
343,Zhigalovo,RU,2021-05-25 20:57:05,54.8097,105.1578,43.83,97,100,0.49,light rain
344,Hirara,JP,2021-05-25 20:57:05,24.8,125.2833,81.52,81,82,10.76,broken clouds
345,Charters Towers,AU,2021-05-25 20:57:06,-20.1,146.2667,60.1,89,32,7.94,scattered clouds
346,Torbay,CA,2021-05-25 20:57:06,47.6666,-52.7314,53.38,65,90,26.46,overcast clouds
347,Tomohon,ID,2021-05-25 20:57:06,1.3346,124.8392,67.14,84,94,1.57,overcast clouds
348,Baiyin,CN,2021-05-25 20:57:07,36.5583,104.2081,59.88,28,100,11.01,overcast clouds
349,Pullman,US,2021-05-25 20:54:15,46.7313,-117.1796,62.71,71,100,5.01,light rain
350,Ciudad Bolivar,VE,2021-05-25 20:57:07,8.1222,-63.5497,93.9,32,99,7.87,overcast clouds
351,Vao,NC,2021-05-25 20:55:05,-22.6667,167.4833,71.51,55,20,16.24,few clouds
352,Belgatoy,RU,2021-05-25 20:57:07,43.19,45.8308,58.59,96,100,3.69,overcast clouds
353,Pacific Grove,US,2021-05-25 20:57:08,36.6177,-121.9166,82.62,77,46,8.99,scattered clouds
354,Las Vegas,US,2021-05-25 20:56:47,36.175,-115.1372,96.42,8,75,5.99,broken clouds
355,Bilibino,RU,2021-05-25 20:57:08,68.0546,166.4372,41.74,74,100,6.13,overcast clouds
356,Taksimo,RU,2021-05-25 20:57:09,56.3444,114.8794,38.28,70,14,0.94,few clouds
357,Poum,NC,2021-05-25 20:57:09,-20.2333,164.0167,73.87,60,95,18.28,overcast clouds
358,Christchurch,NZ,2021-05-25 20:55:28,-43.5333,172.6333,46.81,91,0,3.44,clear sky
359,Kavaratti,IN,2021-05-25 20:57:09,10.5669,72.642,83.3,77,100,16.75,overcast clouds
360,Ugoofaaru,MV,2021-05-25 20:57:10,5.6667,73.0,82.76,77,100,23.62,overcast clouds
361,Huarmey,PE,2021-05-25 20:57:10,-10.0681,-78.1522,70.74,75,10,8.08,clear sky
362,Dalvik,IS,2021-05-25 20:57:10,65.9702,-18.5286,53.53,56,18,4.65,few clouds
363,Kaeo,NZ,2021-05-25 20:57:11,-35.1,173.7833,56.82,74,36,13.91,scattered clouds
364,Walvis Bay,NA,2021-05-25 20:57:11,-22.9575,14.5053,61.75,77,0,8.79,clear sky
365,Lagos,NG,2021-05-25 20:57:11,6.5833,3.75,82.72,83,100,5.91,overcast clouds
366,Belmonte,BR,2021-05-25 20:57:11,-15.8631,-38.8828,79.3,79,4,6.6,clear sky
367,Grand Gaube,MU,2021-05-25 20:57:12,-20.0064,57.6608,75.6,82,9,1.01,clear sky
368,Lavrentiya,RU,2021-05-25 20:57:12,65.5833,-171.0,38.12,82,71,10.67,broken clouds
369,La Joya,MX,2021-05-25 20:57:13,18.6667,-99.4667,90.39,34,100,5.57,overcast clouds
370,Banda Aceh,ID,2021-05-25 20:57:13,5.5577,95.3222,80.49,80,94,7.58,overcast clouds
371,Wasilla,US,2021-05-25 20:57:13,61.5814,-149.4394,70.66,34,6,3.4,clear sky
372,Irati,BR,2021-05-25 20:57:13,-25.4672,-50.6511,52.59,67,22,1.07,few clouds
373,Marzuq,YE,2021-05-25 20:57:14,14.4,46.4667,79.12,54,2,5.35,clear sky
374,Moissala,TD,2021-05-25 20:57:14,8.3404,17.7663,86.11,39,93,3.24,overcast clouds
375,Mizdah,LY,2021-05-25 20:57:14,31.4451,12.9801,69.91,57,1,6.85,clear sky
376,Bandarbeyla,SO,2021-05-25 20:57:15,9.4942,50.8122,79.09,84,6,24.34,clear sky
377,Krosno,PL,2021-05-25 20:57:15,49.6887,21.7706,51.04,94,100,7.94,overcast clouds
378,Verkhnevilyuysk,RU,2021-05-25 20:57:15,63.4453,120.3167,45.82,80,100,2.8,overcast clouds
379,Hervey Bay,AU,2021-05-25 20:57:16,-25.2986,152.8535,61.03,72,17,5.53,few clouds
380,Kyzyl-Suu,KG,2021-05-25 20:57:16,42.3414,78.0056,54.36,59,100,4.54,overcast clouds
381,Brownsville,US,2021-05-25 20:56:23,25.9018,-97.4975,87.91,71,75,11.01,broken clouds
382,Saint-Marc-Des-Carrieres,CA,2021-05-25 20:57:17,46.6834,-72.0491,73.0,77,100,3.44,overcast clouds
383,Puro,PH,2021-05-25 20:55:20,12.4841,123.3827,81.48,81,89,3.11,overcast clouds
384,Teya,RU,2021-05-25 20:57:17,60.3778,92.6267,29.43,81,12,3.78,few clouds
385,Conde,BR,2021-05-25 20:57:18,-7.2597,-34.9075,80.06,78,20,8.16,few clouds
386,Yilan,TW,2021-05-25 20:57:18,24.757,121.753,79.83,99,18,2.3,few clouds
387,Pisco,PE,2021-05-25 20:57:18,-13.7,-76.2167,68.05,83,94,9.22,overcast clouds
388,Hun,LY,2021-05-25 20:57:19,29.1268,15.9477,87.4,16,3,11.54,clear sky
389,Lithgow,AU,2021-05-25 20:57:19,-33.4833,150.15,52.86,91,43,11.25,scattered clouds
390,Mohanur,IN,2021-05-25 20:57:19,11.0833,78.1667,81.7,84,100,7.81,overcast clouds
391,Kholodnyy,RU,2021-05-25 20:57:20,62.7167,147.95,45.21,45,11,22.66,few clouds
392,Tashara,RU,2021-05-25 20:57:20,55.5195,83.5094,61.23,94,94,3.69,overcast clouds
393,Pereslavl-Zalesskiy,RU,2021-05-25 20:57:20,56.7393,38.8563,53.94,73,100,2.98,overcast clouds
394,Coos Bay,US,2021-05-25 20:57:02,43.3665,-124.2179,62.06,77,30,1.01,scattered clouds
395,Manakara,MG,2021-05-25 20:57:21,-22.1333,48.0167,65.01,93,25,4.45,scattered clouds
396,Black River,JM,2021-05-25 20:57:21,18.0264,-77.8487,86.0,66,50,6.49,scattered clouds
397,San Rafael,AR,2021-05-25 20:57:21,-34.6177,-68.3301,60.8,38,19,3.02,few clouds
398,Tenkodogo,BF,2021-05-25 20:57:22,11.78,-0.3697,94.03,32,74,5.01,broken clouds
399,Carballo,ES,2021-05-25 20:57:22,43.213,-8.691,55.09,83,100,6.6,overcast clouds
400,Mayo,US,2021-05-25 20:57:22,38.8876,-76.5119,82.81,71,76,5.01,broken clouds
401,Springdale,US,2021-05-25 20:57:23,36.1867,-94.1288,72.57,94,90,11.01,overcast clouds
402,Taman,RU,2021-05-25 20:57:23,45.2117,36.7161,52.12,81,35,2.1,scattered clouds
403,Benguela,AO,2021-05-25 20:57:23,-12.5763,13.4055,76.05,75,4,3.2,clear sky
404,Onokhoy,RU,2021-05-25 20:57:24,51.932,108.0747,49.75,95,100,4.34,overcast clouds
405,Nigran,ES,2021-05-25 20:57:23,42.1415,-8.8066,65.39,62,0,10.65,clear sky
406,Karasjok,NO,2021-05-25 20:57:24,69.4719,25.5112,37.51,89,96,5.06,overcast clouds
407,San Quintin,MX,2021-05-25 20:53:55,30.4833,-115.95,69.62,59,31,10.63,scattered clouds
408,Cascais,PT,2021-05-25 20:57:25,38.6979,-9.4215,63.61,70,20,11.01,few clouds
409,Santa Maria,BR,2021-05-25 20:54:22,-29.6842,-53.8069,61.9,51,0,3.02,clear sky
410,Aykhal,RU,2021-05-25 20:57:25,66.0,111.5,38.68,96,100,6.02,overcast clouds
411,Ciudad Valles,MX,2021-05-25 20:57:25,21.9833,-99.0167,99.79,30,0,7.87,clear sky
412,Tsurib,RU,2021-05-25 20:57:26,42.2368,46.8307,50.58,89,94,3.27,overcast clouds
413,Warrington,GB,2021-05-25 20:53:28,53.3925,-2.5802,51.8,85,13,4.0,few clouds
414,Viedma,AR,2021-05-25 20:57:26,-40.8135,-62.9967,47.91,43,3,5.21,clear sky
415,Anadyr,RU,2021-05-25 20:57:26,64.75,177.4833,43.3,70,75,28.99,broken clouds
416,Port Hedland,AU,2021-05-25 20:57:27,-20.3167,118.5667,64.45,59,90,11.5,overcast clouds
417,Koutiala,ML,2021-05-25 20:57:27,12.3917,-5.4642,95.05,31,100,2.59,overcast clouds
418,Vostok,RU,2021-05-25 20:57:28,46.4856,135.8833,41.02,91,25,4.72,scattered clouds
419,Orbetello,IT,2021-05-25 20:57:28,42.4408,11.2196,62.8,44,0,7.85,clear sky
420,Port Augusta,AU,2021-05-25 20:57:28,-32.5,137.7667,48.7,80,29,6.55,scattered clouds
421,Virginia Beach,US,2021-05-25 20:56:22,36.8529,-75.978,82.02,79,72,1.01,broken clouds
422,Saint-Louis,SN,2021-05-25 20:57:29,16.3333,-15.0,92.16,20,97,21.5,overcast clouds
423,Morondava,MG,2021-05-25 20:57:29,-20.2833,44.2833,70.59,80,0,5.46,clear sky
424,Neepawa,CA,2021-05-25 20:57:29,50.2289,-99.4664,54.0,83,100,21.63,overcast clouds
425,Nador,MA,2021-05-25 20:57:30,35.174,-2.9287,68.07,77,75,9.78,broken clouds
426,High Prairie,CA,2021-05-25 20:57:02,55.4334,-116.4858,53.58,34,100,9.01,overcast clouds
427,Maamba,ZM,2021-05-25 20:57:30,-17.3667,27.15,58.91,57,0,3.33,clear sky
428,Abong Mbang,CM,2021-05-25 20:57:30,3.9833,13.1833,70.39,90,99,3.53,overcast clouds
429,Moosomin,CA,2021-05-25 20:57:31,50.1333,-101.6677,39.29,87,100,21.79,overcast clouds
430,Qasigiannguit,GL,2021-05-25 20:57:31,68.8193,-51.1922,32.92,80,24,5.79,few clouds
431,Maiduguri,NG,2021-05-25 20:57:31,11.8464,13.1603,88.59,11,17,8.41,few clouds
432,Hasaki,JP,2021-05-25 20:57:32,35.7333,140.8333,61.2,72,100,8.86,overcast clouds
433,Manado,ID,2021-05-25 20:57:32,1.487,124.8455,75.97,94,20,2.84,few clouds
434,Moba,CN,2021-05-25 20:57:32,33.2288,105.0179,48.67,89,100,5.64,overcast clouds
435,Tarcau,RO,2021-05-25 20:57:33,46.8667,26.1333,61.14,88,37,3.98,scattered clouds
436,Warrnambool,AU,2021-05-25 20:57:33,-38.3833,142.4833,52.81,74,94,27.69,overcast clouds
437,Gulbarga,IN,2021-05-25 20:57:33,17.3333,76.8333,86.29,47,100,18.21,overcast clouds
438,Egvekinot,RU,2021-05-25 20:57:34,66.3167,-179.1667,35.55,80,98,11.56,overcast clouds
439,Kita,ML,2021-05-25 20:57:34,13.0349,-9.4895,92.14,33,99,3.65,light rain
440,Seydi,TM,2021-05-25 20:57:21,39.4816,62.9137,83.53,18,0,7.65,clear sky
441,San Policarpo,PH,2021-05-25 20:57:35,12.1791,125.5072,81.12,80,93,1.9,overcast clouds
442,Gizo,SB,2021-05-25 20:57:35,-8.103,156.8419,81.39,81,100,21.83,moderate rain
443,Raymond,US,2021-05-25 20:57:35,43.9015,-70.4703,85.57,50,56,11.72,broken clouds
444,Digby,CA,2021-05-25 20:57:36,44.6169,-65.7655,61.59,62,67,24.76,broken clouds
445,Chumikan,RU,2021-05-25 20:57:36,54.7183,135.315,33.1,89,100,4.29,overcast clouds
446,Handia,IN,2021-05-25 20:56:23,25.3833,82.1833,84.69,65,69,9.24,broken clouds
447,Jacareacanga,BR,2021-05-25 20:57:37,-6.2222,-57.7528,83.34,66,100,0.98,overcast clouds
448,Batagay,RU,2021-05-25 20:57:37,67.6333,134.6333,53.87,33,9,4.5,clear sky
449,Sydney,AU,2021-05-25 20:55:36,-33.8679,151.2073,62.8,73,20,5.01,few clouds
450,Lasa,IT,2021-05-25 20:57:37,46.6166,10.7002,43.36,65,15,1.74,few clouds
451,Ziro,IN,2021-05-25 20:57:38,27.6333,93.8333,56.88,94,99,2.86,overcast clouds
452,Itigi,TZ,2021-05-25 20:57:38,-5.7,34.4833,64.8,62,86,8.3,overcast clouds
453,Luxeuil-Les-Bains,FR,2021-05-25 20:57:39,47.8171,6.365,53.82,71,76,6.91,broken clouds
454,Tigil,RU,2021-05-25 20:57:39,57.8,158.6667,35.98,88,100,4.36,overcast clouds
455,Zhanaozen,KZ,2021-05-25 20:57:39,43.3,52.8,75.85,48,29,13.04,scattered clouds
456,Nanakuli,US,2021-05-25 20:57:40,21.3906,-158.1547,85.03,69,20,1.05,few clouds
457,Padre Bernardo,BR,2021-05-25 20:57:40,-15.35,-48.5,81.16,43,43,4.23,scattered clouds
458,Richards Bay,ZA,2021-05-25 20:53:06,-28.783,32.0377,65.32,68,91,10.63,overcast clouds
459,Alyangula,AU,2021-05-25 20:57:40,-13.8483,136.4192,66.07,100,70,11.01,broken clouds
460,Coquimbo,CL,2021-05-25 20:56:22,-29.9533,-71.3436,60.53,77,0,3.85,clear sky
461,Akyab,MM,2021-05-25 20:56:30,20.15,92.9,80.22,81,100,19.35,overcast clouds
462,Wuchang,CN,2021-05-25 20:57:41,44.9143,127.15,51.19,41,100,10.18,overcast clouds
463,Zvishavane,ZW,2021-05-25 20:57:41,-20.3267,30.0665,51.62,59,0,0.92,clear sky
464,Huntington,US,2021-05-25 20:57:42,38.4193,-82.4452,91.99,44,82,1.99,broken clouds
465,Fort Nelson,CA,2021-05-25 20:57:42,58.8053,-122.7002,44.19,36,90,8.05,overcast clouds
466,Gerash,IR,2021-05-25 20:57:42,27.6652,54.1371,84.34,18,1,5.46,clear sky
467,Nakamura,JP,2021-05-25 20:57:43,32.9833,132.9333,60.96,86,92,5.01,overcast clouds
468,Daru,PG,2021-05-25 20:57:43,-9.0763,143.2092,77.02,80,49,15.79,scattered clouds
469,Vilhena,BR,2021-05-25 20:57:43,-12.7406,-60.1458,82.62,65,40,8.05,scattered clouds
470,Middelburg,ZA,2021-05-25 20:57:43,-25.7751,29.4648,52.41,45,97,3.83,overcast clouds
471,Acari,PE,2021-05-25 20:57:44,-15.4311,-74.6158,73.02,64,87,4.29,overcast clouds
472,Charagua,BO,2021-05-25 20:57:44,-19.8,-63.2167,76.57,54,17,2.68,few clouds
473,Haines Junction,CA,2021-05-25 20:57:45,60.7522,-137.5108,51.75,58,94,3.44,light rain
474,Flinders,AU,2021-05-25 20:57:45,-34.5833,150.8552,58.28,73,53,1.01,broken clouds
475,Heilbron,ZA,2021-05-25 20:57:45,-27.2812,27.9709,50.09,46,100,5.75,overcast clouds
476,Didi Lilo,GE,2021-05-25 20:57:46,41.7361,44.9647,55.18,82,40,26.46,scattered clouds
477,Soyo,AO,2021-05-25 20:54:05,-6.1349,12.3689,79.11,86,45,10.51,scattered clouds
478,Parasia,IN,2021-05-25 20:57:46,22.2,78.7667,80.28,19,100,5.7,overcast clouds
479,Mitsamiouli,KM,2021-05-25 20:57:46,-11.3847,43.2844,77.94,71,37,10.11,scattered clouds
480,Boyolangu,ID,2021-05-25 20:57:47,-8.1181,111.8935,74.26,94,84,1.3,broken clouds
481,Paredon,MX,2021-05-25 20:57:47,16.0333,-93.8667,88.79,61,100,6.85,overcast clouds
482,Znamenskoye,RU,2021-05-25 20:57:48,57.1281,73.8282,57.81,76,4,5.26,clear sky
483,Kilrush,IE,2021-05-25 20:53:33,52.6397,-9.4833,51.55,85,86,8.46,overcast clouds
484,Russell,US,2021-05-25 20:57:48,32.3502,-85.1999,92.97,45,72,7.99,broken clouds
485,Lilongwe,MW,2021-05-25 20:52:54,-13.9669,33.7873,54.63,57,0,3.24,clear sky
486,Zeya,RU,2021-05-25 20:53:49,53.75,127.2667,39.22,82,100,5.1,overcast clouds
487,Iberia,US,2021-05-25 20:57:49,29.9502,-91.7507,85.98,65,60,13.42,broken clouds
488,Kiruna,SE,2021-05-25 20:57:50,67.8557,20.2251,32.83,92,100,5.01,overcast clouds
489,Conceicao Do Araguaia,BR,2021-05-25 20:57:50,-8.2578,-49.2647,80.28,66,3,3.02,clear sky
490,Harnosand,SE,2021-05-25 20:57:51,62.6323,17.9379,50.02,80,99,11.56,overcast clouds
491,Bahia Blanca,AR,2021-05-25 20:54:09,-38.7196,-62.2724,51.04,41,49,4.47,scattered clouds
492,Arman,RU,2021-05-25 20:57:52,59.7,150.1667,49.41,50,2,10.98,clear sky
493,Bubaque,GW,2021-05-25 20:57:52,11.2833,-15.8333,80.11,75,47,16.96,scattered clouds
494,Ternate,ID,2021-05-25 20:57:52,0.8,127.4,81.45,77,86,4.85,overcast clouds
495,Leninsk,RU,2021-05-25 20:57:53,48.7119,45.1994,58.86,65,99,14.54,overcast clouds
496,Rennes,FR,2021-05-25 20:57:15,48.1667,-1.6667,55.18,76,90,20.13,overcast clouds
497,Saint-Georges,GD,2021-05-25 20:57:53,12.0564,-61.7485,85.68,66,20,20.71,few clouds
498,Iralaya,HN,2021-05-25 20:57:54,15.0,-83.2333,84.29,83,99,14.54,overcast clouds
499,Catalina,US,2021-05-25 20:57:54,32.5056,-110.9211,93.63,6,92,4.0,overcast clouds
500,Lufilufi,WS,2021-05-25 20:57:54,-13.8745,-171.5986,83.98,77,100,15.41,light rain
501,Corinto,GR,2021-05-25 20:57:55,37.9407,22.9573,80.64,49,1,1.25,clear sky
502,Tura,IN,2021-05-25 20:57:55,25.5198,90.2201,72.95,98,100,5.5,overcast clouds
503,Cairns,AU,2021-05-25 20:56:10,-16.9167,145.7667,69.75,91,75,10.36,broken clouds
504,Kiama,AU,2021-05-25 20:57:55,-34.6833,150.8667,58.48,69,51,5.99,broken clouds
505,Dukat,RU,2021-05-25 20:57:56,62.55,155.55,32.58,90,100,8.81,light snow
506,Adrar,MR,2021-05-25 20:53:39,20.5022,-10.0711,92.98,15,100,17.02,overcast clouds
507,Shingu,JP,2021-05-25 20:57:56,33.7333,135.9833,65.91,71,48,4.07,scattered clouds
508,Ancud,CL,2021-05-25 20:57:56,-41.8697,-73.8203,49.42,96,100,13.76,moderate rain
509,Obo,CF,2021-05-25 20:57:57,5.3998,26.4869,71.47,84,79,4.29,broken clouds
510,Tira Sujanpur,IN,2021-05-25 20:57:57,31.8333,76.5,74.16,26,0,5.91,clear sky
511,Xinzhi,CN,2021-05-25 20:57:58,36.4989,111.7047,65.75,57,76,6.15,broken clouds
512,Mistelbach,AT,2021-05-25 20:57:58,48.57,16.5767,49.89,80,67,8.59,broken clouds
513,Kahului,US,2021-05-25 20:56:09,20.8947,-156.47,83.97,74,32,9.1,scattered clouds
514,Ouesso,CG,2021-05-25 20:57:58,1.6136,16.0517,74.19,84,93,2.89,light rain
515,Asyut,EG,2021-05-25 20:57:59,27.181,31.1837,80.78,19,0,8.32,clear sky
516,Vestmanna,FO,2021-05-25 20:57:59,62.1564,-7.1664,47.32,87,90,10.27,overcast clouds
517,San Vicente,AR,2021-05-25 20:57:59,-26.6167,-54.1333,54.5,54,74,1.3,broken clouds
518,Tazovskiy,RU,2021-05-25 20:58:00,67.4667,78.7,25.5,83,89,3.62,overcast clouds
519,Vallenar,CL,2021-05-25 20:58:00,-28.5708,-70.7581,79.59,18,0,4.12,clear sky
520,La Paz,BO,2021-05-25 20:54:59,-16.5,-68.15,52.02,56,70,3.65,broken clouds
521,Tutoia,BR,2021-05-25 20:58:00,-2.7619,-42.2744,79.03,84,37,8.3,scattered clouds
522,Rawson,AR,2021-05-25 20:55:16,-43.3002,-65.1023,49.37,39,57,4.9,broken clouds
523,San Francisco,US,2021-05-25 20:58:01,37.7749,-122.4194,82.78,70,2,5.99,clear sky
524,Kibaya,TZ,2021-05-25 20:58:01,-5.3,36.5667,53.58,94,100,4.97,overcast clouds
